results_file,config_name,signal,snr,rho,model,layers,act,solver,alpha,K,L,variant,local_method,levels_up,ale_tag,shap_tag,shap_method,shap_sample_method,shap_sample_size,cv_r2,max_r2,ale_bias2_d1,shap_bias2_d1,ale_stddev_d1,shap_stddev_d1,rel_stddev_reduction_d1,ale_bias2_d2,shap_bias2_d2,ale_stddev_d2,shap_stddev_d2,rel_stddev_reduction_d2,ale_bias2_d3,shap_bias2_d3,ale_stddev_d3,shap_stddev_d3,rel_stddev_reduction_d3,ale_bias2_d4,shap_bias2_d4,ale_stddev_d4,shap_stddev_d4,rel_stddev_reduction_d4,ale_bias2_d5,shap_bias2_d5,ale_stddev_d5,shap_stddev_d5,rel_stddev_reduction_d5,ale_bias2_d6,shap_bias2_d6,ale_stddev_d6,shap_stddev_d6,rel_stddev_reduction_d6,ale_bias2_d7,shap_bias2_d7,ale_stddev_d7,shap_stddev_d7,rel_stddev_reduction_d7,ale_bias2_d8,shap_bias2_d8,ale_stddev_d8,shap_stddev_d8,rel_stddev_reduction_d8,ale_bias2_d9,shap_bias2_d9,ale_stddev_d9,shap_stddev_d9,rel_stddev_reduction_d9,ale_bias2_d10,shap_bias2_d10,ale_stddev_d10,shap_stddev_d10,rel_stddev_reduction_d10,shap_time_mean,ale_time_mean,f_stddev,rel_stddev_reduction
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.5,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.001010,0.000586,0.077119,0.072538,-0.0632,0.002154,0.001613,0.113506,0.087155,-0.3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000423,0.0930914142882402,-0.1828
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.5,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.000999,0.000586,0.077145,0.072538,-0.0635,0.002157,0.001613,0.113522,0.087155,-0.3025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000373,0.0930914142882402,-0.1830
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.5,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.001054,0.000586,0.076988,0.072538,-0.0614,0.001448,0.001613,0.115738,0.087155,-0.3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000343,0.0930914142882402,-0.1947
results_sample_X_uniform_d10_1ff5453d_low0_high1_snr9_signal_hooker_2021_nn_h5_relu_alpha0.001_lbfgs_n1000_R100.pkl,sparse_highdim,signal_hooker_2021,9.0,0.7,nn_h5_relu_alpha0.001_lbfgs,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,perm,permutation_shap,none,1000,0.9897,0.9900,0.000010,0.000008,0.022221,0.019605,-0.1334,0.000004,0.000002,0.022737,0.019516,-0.1651,0.000004,0.000003,0.021800,0.018448,-0.1817,0.000003,0.000002,0.018431,0.015030,-0.2262,0.000008,0.000007,0.019986,0.016368,-0.2211,0.000004,0.000003,0.016780,0.013566,-0.2369,0.000003,0.000002,0.019789,0.015768,-0.2550,0.000003,0.000002,0.019680,0.015706,-0.2531,0.000004,0.000002,0.022609,0.019320,-0.1703,0.000004,0.000003,0.023201,0.019706,-0.1774,0.003893,0.002208,0.059005556143496715,-0.2020
results_sample_X_gaussian_d2_26e192a0_snr9_signal_threshold_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.7,nn_h3_tanh_alpha0.0001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8898,0.9000,0.065139,0.059688,0.278805,0.268507,-0.0384,0.000742,0.002202,0.216490,0.156984,-0.3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000388,0.005127,0.2942948986244734,-0.2087
results_sample_X_gaussian_d2_27fda980_snr9_signal_nonlinear_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8890,0.9000,0.000093,0.000162,0.059839,0.052210,-0.1461,0.001334,0.002042,0.086045,0.067604,-0.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000513,0.000435,0.07715665002920892,-0.2095
results_sample_X_gaussian_d2_27fda980_snr9_signal_nonlinear_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8890,0.9000,0.000097,0.000162,0.060398,0.052210,-0.1568,0.001248,0.002042,0.086158,0.067604,-0.2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000513,0.000393,0.07715665002920892,-0.2156
results_sample_X_uniform_d10_f934f957_low0_high1_snr9_signal_hooker_2021_nn_h5_relu_alpha0.001_lbfgs_n1000_R100.pkl,sparse_highdim,signal_hooker_2021,9.0,0.5,nn_h5_relu_alpha0.001_lbfgs,3,relu,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_y,perm,permutation_shap,none,1000,0.9897,0.9900,0.000010,0.000008,0.021137,0.018315,-0.1541,0.000004,0.000002,0.021455,0.018378,-0.1674,0.000005,0.000003,0.022775,0.018901,-0.2049,0.000004,0.000002,0.018534,0.015331,-0.2089,0.000009,0.000007,0.020414,0.016659,-0.2254,0.000005,0.000004,0.019369,0.014692,-0.3183,0.000003,0.000002,0.019984,0.015781,-0.2663,0.000004,0.000002,0.020372,0.016080,-0.2669,0.000004,0.000002,0.023477,0.019785,-0.1866,0.000004,0.000003,0.024752,0.020684,-0.1966,0.003775,0.002213,0.06198629192394281,-0.2196
results_sample_X_gaussian_d2_87a9837a_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.3,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8890,0.9000,0.000059,0.000067,0.057278,0.048330,-0.1851,0.003486,0.003658,0.083188,0.065979,-0.2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000514,0.000429,0.07729323290852379,-0.2230
results_sample_X_gaussian_d2_87a9837a_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.3,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8890,0.9000,0.000058,0.000067,0.057604,0.048330,-0.1919,0.003353,0.003658,0.083365,0.065979,-0.2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000514,0.000398,0.07729323290852379,-0.2277
results_sample_X_gaussian_d2_12761c10_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8890,0.9000,0.000028,0.000047,0.059197,0.050145,-0.1805,0.002071,0.001772,0.085345,0.066759,-0.2784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000509,0.000435,0.08039192805231211,-0.2294
results_sample_X_gaussian_d2_27fda980_snr9_signal_threshold_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.5,nn_h10_relu_alpha0.001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8898,0.9000,0.001293,0.001471,0.107510,0.085415,-0.2587,0.001140,0.001025,0.148585,0.123441,-0.2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000367,0.000433,0.1402569811634134,-0.2312
results_sample_X_gaussian_d2_27fda980_snr9_signal_threshold_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.5,nn_h10_relu_alpha0.001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8898,0.9000,0.001365,0.001471,0.108225,0.085415,-0.2671,0.001156,0.001025,0.149221,0.123441,-0.2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000367,0.000386,0.1402569811634134,-0.2380
results_sample_X_gaussian_d2_12761c10_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8890,0.9000,0.000036,0.000047,0.060213,0.050145,-0.2008,0.002048,0.001772,0.085667,0.066759,-0.2832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000509,0.000393,0.08039192805231211,-0.2420
results_sample_X_gaussian_d2_27fda980_snr9_signal_nonlinear_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8890,0.9000,0.000112,0.000162,0.060269,0.052210,-0.1544,0.009585,0.002042,0.091689,0.067604,-0.3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000513,0.000356,0.07715665002920892,-0.2553
results_sample_X_gaussian_d2_27fda980_snr9_signal_threshold_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.5,nn_h10_relu_alpha0.001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8898,0.9000,0.006007,0.001471,0.112705,0.085415,-0.3195,0.001118,0.001025,0.147798,0.123441,-0.1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000367,0.000352,0.1402569811634134,-0.2584
results_sample_X_gaussian_d2_12761c10_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.0,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8890,0.9000,0.000029,0.000047,0.059375,0.050145,-0.1841,0.013224,0.001772,0.088981,0.066759,-0.3329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000509,0.000365,0.08039192805231211,-0.2585
results_sample_X_gaussian_d2_87a9837a_snr9_signal_nonlinear_nn_h10_tanh_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_nonlinear,9.0,0.3,nn_h10_tanh_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8890,0.9000,0.000087,0.000067,0.057528,0.048330,-0.1903,0.006332,0.003658,0.088385,0.065979,-0.3396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000514,0.000355,0.07729323290852379,-0.2649
results_sample_X_gaussian_d2_26e192a0_snr9_signal_abs_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.000952,0.001075,0.096740,0.079425,-0.2180,0.001059,0.001172,0.151109,0.113899,-0.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000375,0.000362,0.12667857176140032,-0.2723
results_sample_X_gaussian_d2_26e192a0_snr9_signal_abs_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.000879,0.001075,0.096596,0.079425,-0.2162,0.001150,0.001172,0.151939,0.113899,-0.3340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000375,0.000438,0.12667857176140032,-0.2751
results_sample_X_gaussian_d2_f9df222f_snr9_signal_cubic_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.9,nn_h10_relu_alpha0.001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8812,0.9000,0.163988,0.153462,0.615781,0.419717,-0.4671,0.099038,0.156354,0.432632,0.396408,-0.0914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000380,0.005149,0.2973952482263983,-0.2793
results_sample_X_gaussian_d2_26e192a0_snr9_signal_abs_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.000872,0.001075,0.097052,0.079425,-0.2219,0.001149,0.001172,0.152238,0.113899,-0.3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000375,0.000404,0.12667857176140032,-0.2793
results_sample_X_gaussian_d2_12761c10_snr9_signal_basic_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.0,nn_h3_tanh_alpha0.0001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.000122,0.000328,0.053408,0.049995,-0.0683,0.000342,0.000173,0.096416,0.064652,-0.4913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000536,0.000399,0.062145442878487674,-0.2798
results_sample_X_gaussian_d2_12761c10_snr9_signal_threshold_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.0,nn_h10_relu_alpha0.01_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8898,0.9000,0.024381,0.011768,0.134730,0.094204,-0.4302,0.001458,0.000858,0.145915,0.121384,-0.2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000356,0.15707220239620576,-0.3161
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.3,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.000878,0.000573,0.045340,0.039608,-0.1447,0.002456,0.001919,0.082793,0.055585,-0.4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000371,0.000376,0.04209577906071575,-0.3171
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.3,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.000886,0.000573,0.045354,0.039608,-0.1451,0.002452,0.001919,0.082785,0.055585,-0.4893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000371,0.000406,0.04209577906071575,-0.3172
results_sample_X_gaussian_d2_12761c10_snr9_signal_threshold_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.0,nn_h10_relu_alpha0.01_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8898,0.9000,0.012166,0.011768,0.133468,0.094204,-0.4168,0.001014,0.000858,0.149151,0.121384,-0.2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000429,0.15707220239620576,-0.3228
results_sample_X_gaussian_d2_27fda980_snr9_signal_abs_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,20,relu,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9006,0.9000,0.001155,0.001552,0.088376,0.073255,-0.2064,0.000584,0.000856,0.111745,0.077276,-0.4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000520,0.000437,0.09428922568427335,-0.3262
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,slow,signal_basic,9.0,0.3,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9103,0.9000,0.000944,0.000597,0.045886,0.039776,-0.1536,0.002373,0.001801,0.083020,0.055374,-0.4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000366,0.000443,0.042398935031169434,-0.3264
results_sample_X_gaussian_d2_12761c10_snr9_signal_threshold_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.0,nn_h10_relu_alpha0.01_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8898,0.9000,0.012125,0.011768,0.133947,0.094204,-0.4219,0.000977,0.000858,0.149876,0.121384,-0.2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000373,0.000395,0.15707220239620576,-0.3283
results_sample_X_gaussian_d2_27fda980_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,slow,signal_basic,9.0,0.5,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.9103,0.9000,0.001176,0.000605,0.046874,0.041134,-0.1396,0.001694,0.001009,0.086215,0.056326,-0.5306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000365,0.000432,0.04170673548210686,-0.3351
results_sample_X_gaussian_d2_87a9837a_snr9_signal_basic_nn_h2_tanh_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_basic,9.0,0.3,nn_h2_tanh_alpha0.001_lbfgs,3,tanh,lbfgs,0.0001,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.000930,0.000573,0.045401,0.039608,-0.1463,0.002239,0.001919,0.085587,0.055585,-0.5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000371,0.000338,0.04209577906071575,-0.3430
results_sample_X_gaussian_d2_87a9837a_snr9_signal_threshold_nn_h3_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_threshold,9.0,0.3,nn_h3_tanh_alpha0.0001_lbfgs,100,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8898,0.9000,0.015332,0.011912,0.222730,0.206452,-0.0788,0.001842,0.001096,0.202864,0.124991,-0.6230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000384,0.005178,0.2503321908255192,-0.3509
results_sample_X_gaussian_d2_27fda980_snr9_signal_abs_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,20,relu,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.9006,0.9000,0.001178,0.001552,0.091154,0.073255,-0.2443,0.000562,0.000856,0.113241,0.077276,-0.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000520,0.000397,0.09428922568427335,-0.3549
results_sample_X_gaussian_d2_87a9837a_snr9_signal_cubic_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8812,0.9000,0.010645,0.006137,0.468403,0.331588,-0.4126,0.017581,0.016386,0.273522,0.210173,-0.3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000412,0.000434,0.4030745681384533,-0.3570
results_sample_X_gaussian_d2_26e192a0_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8812,0.9000,0.027018,0.018791,0.451606,0.310406,-0.4549,0.012979,0.024166,0.312046,0.247633,-0.2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395,0.000431,0.3391592290721021,-0.3575
results_sample_X_gaussian_d2_27fda980_snr9_signal_abs_nn_h10_tanh_alpha0.0001_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.5,nn_h10_tanh_alpha0.0001_lbfgs,20,relu,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.001223,0.001552,0.089145,0.073255,-0.2169,0.001855,0.000856,0.116201,0.077276,-0.5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000520,0.000369,0.09428922568427335,-0.3603
results_sample_X_gaussian_d2_87a9837a_snr9_signal_cubic_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8812,0.9000,0.010770,0.006137,0.469467,0.331588,-0.4158,0.018128,0.016386,0.276419,0.210173,-0.3152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000412,0.000389,0.4030745681384533,-0.3655
results_sample_X_gaussian_d2_26e192a0_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8812,0.9000,0.027788,0.018791,0.453025,0.310406,-0.4595,0.013078,0.024166,0.315914,0.247633,-0.2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395,0.000386,0.3391592290721021,-0.3676
results_sample_X_gaussian_d2_87a9837a_snr9_signal_cubic_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_integral,0,K40_L25_path_integral,exact,exact_shap,none,1000,0.8812,0.9000,0.086267,0.006137,0.516900,0.331588,-0.5589,0.016967,0.016386,0.252926,0.210173,-0.2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000412,0.005177,0.4030745681384533,-0.3811
results_sample_X_gaussian_d2_27fda980_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.5,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,path_rep,0,K40_L25_path_rep,exact,exact_shap,none,1000,0.8812,0.9000,0.012408,0.005080,0.471534,0.319895,-0.4740,0.013771,0.015108,0.289034,0.221894,-0.3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000408,0.000429,0.3830636114571417,-0.3883
results_sample_X_gaussian_d2_87a9837a_snr9_signal_cubic_nn_h10_relu_alpha0.001_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.3,nn_h10_relu_alpha0.001_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8812,0.9000,0.089309,0.006137,0.493536,0.331588,-0.4884,0.017665,0.016386,0.272626,0.210173,-0.2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000412,0.000353,0.4030745681384533,-0.3928
results_sample_X_gaussian_d2_27fda980_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.5,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,self,0,K40_L25_self,exact,exact_shap,none,1000,0.8812,0.9000,0.012270,0.005080,0.475086,0.319895,-0.4851,0.013572,0.015108,0.291427,0.221894,-0.3134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000408,0.000388,0.3830636114571417,-0.3992
results_sample_X_gaussian_d2_26e192a0_snr9_signal_cubic_nn_h10_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_cubic,9.0,0.7,nn_h10_relu_alpha0.01_lbfgs,10,tanh,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.8812,0.9000,0.174984,0.018791,0.482322,0.310406,-0.5538,0.012706,0.024166,0.310712,0.247633,-0.2547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000395,0.000350,0.3391592290721021,-0.4043
results_sample_X_gaussian_d2_12761c10_snr9_signal_abs_nn_h20_relu_alpha0.01_lbfgs_n1000_R100.pkl,local_methods,signal_abs,9.0,0.0,nn_h20_relu_alpha0.01_lbfgs,20,relu,lbfgs,0.01,40,25,standard,interpolate,0,K40_L25_interpolate,exact,exact_shap,none,1000,0.9006,0.9000,0.000472,0.000393,0.073602,0.056074,-0.3126,0.002012,0.000232,0.123205,0.081948,-0.5035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000443,0.000360,0.1031305877435957,-0.4080
